""	"OBJECTID"	"ULAND"	"UREGBEZ"	"UKREIS"	"UGEMEINDE"	"UJAHR"	"UMONAT"	"USTUNDE"	"UWOCHENTAG"	"UKATEGORIE"	"UART"	"UTYP1"	"ULICHTVERH"	"IstRad"	"IstPKW"	"IstFuss"	"IstKrad"	"IstGkfz"	"IstSonstig"	"LINREFX"	"LINREFY"	"XGCSWGS84"	"YGCSWGS84"	"STRZUSTAND"	"geometry"
"101"	50245	"11"	"0"	"04"	"004"	"2019"	"08"	"18"	"3"	"3"	"6"	"6"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	792510.661794	5826724.98086	13.311263973	52.511987888	"0"	c(792510.661794426, 5826724.98086358, 2.57240000000456)
"102"	50248	"11"	"0"	"02"	"002"	"2019"	"09"	"07"	"6"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	802691.988218	5827690.9476	13.461717379	52.515091567	"0"	c(802691.988217799, 5827690.94760258, 2.27300000000105)
"103"	50249	"11"	"0"	"03"	"003"	"2019"	"08"	"10"	"3"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	801390.506963	5829230.81374	13.443991562	52.529614293	"0"	c(801390.50696302, 5829230.81374142, 2.43069999999716)
"104"	50251	"11"	"0"	"03"	"003"	"2019"	"10"	"17"	"7"	"3"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800711.624975	5829858.48959	13.434581923	52.535615195	"0"	c(800711.62497511, 5829858.48959028, 1.51170000000275)
"105"	50252	"11"	"0"	"03"	"003"	"2019"	"06"	"19"	"6"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	801390.839033	5829230.37429	13.443996044	52.529610171	"0"	c(801390.839033416, 5829230.37428531, 2.43120000000636)
"106"	50253	"11"	"0"	"01"	"001"	"2019"	"09"	"12"	"6"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	798799.367479	5828014.71228	13.404815885	52.520140132	"0"	c(798799.367478549, 5828014.71227927, 0.199800000002142)
"107"	50255	"11"	"0"	"02"	"002"	"2019"	"06"	"11"	"6"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	802451.8358	5827716.67659	13.458212538	52.515455397	"0"	c(802451.835799715, 5827716.67659321, 2.03149999999732)
"108"	50256	"11"	"0"	"02"	"002"	"2019"	"08"	"14"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802119.8959	5828034.86659	13.453624667	52.518491304	"0"	c(802119.895899849, 5828034.86659342, 0.0292999999946915)
"109"	50262	"11"	"0"	"02"	"002"	"2019"	"08"	"07"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800955.292453	5827853.86025	13.436349248	52.517512844	"0"	c(800955.292452843, 5827853.86024765, 0.598100000002887)
"110"	50263	"11"	"0"	"04"	"004"	"2019"	"05"	"08"	"3"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794023.816659	5826962.25307	13.333706597	52.513301369	"0"	c(794023.816659223, 5826962.25306936, 0.157399999996414)
"111"	50265	"11"	"0"	"07"	"007"	"2019"	"06"	"11"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797936.838	5820057.136	13.385028773	52.449281688	"0"	c(797936.838, 5820057.136, 1.15989999999874)
"112"	50267	"11"	"0"	"01"	"001"	"2019"	"12"	"17"	"6"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	798821.901353	5828008.61725	13.405141531	52.520073151	"1"	c(798821.901352754, 5828008.61724943, 0.225900000004913)
"113"	50268	"11"	"0"	"03"	"003"	"2019"	"08"	"06"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798329.471641	5834773.37963	13.403983378	52.580979282	"0"	c(798329.47164077, 5834773.37962681, 0.471900000004098)
"114"	50269	"11"	"0"	"03"	"003"	"2019"	"10"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801548.726	5831172.535	13.448078921	52.546930525	"0"	c(801548.726, 5831172.535, 0.267800000001444)
"115"	50270	"11"	"0"	"11"	"011"	"2019"	"09"	"17"	"5"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	803720.489363	5827570.23328	13.476717237	52.513437896	"0"	c(803720.489362848, 5827570.23328125, 3.37780000000203)
"116"	50272	"11"	"0"	"03"	"003"	"2019"	"05"	"16"	"2"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	799165.678295	5830373.86831	13.412321574	52.541085566	"0"	c(799165.678294865, 5830373.86831455, 4.0286000000051)
"117"	50277	"11"	"0"	"01"	"001"	"2019"	"06"	"15"	"6"	"2"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	799988.896944	5828081.82331	13.422355466	52.520088599	"0"	c(799988.896943603, 5828081.82330712, 0.458799999993062)
"118"	50285	"11"	"0"	"03"	"003"	"2019"	"09"	"09"	"5"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	798158.76639	5836482.58045	13.403009695	52.596393286	"0"	c(798158.766390437, 5836482.58045462, 2.23040000000037)
"119"	50287	"11"	"0"	"10"	"010"	"2019"	"08"	"17"	"2"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	808026.339646	5827457.7707	13.539864676	52.510015596	"0"	c(808026.33964603, 5827457.77070382, 0.861099999994622)
"120"	50288	"11"	"0"	"11"	"011"	"2019"	"05"	"07"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804062.568286	5827550.87621	13.481724905	52.513073825	"0"	c(804062.568285666, 5827550.87621195, 3.65069999999832)
"121"	50290	"11"	"0"	"02"	"002"	"2019"	"06"	"11"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797853.663798	5825504.45123	13.388672838	52.498156074	"0"	c(797853.663798125, 5825504.45123472, 1.26249999999709)
"122"	50291	"11"	"0"	"02"	"002"	"2019"	"09"	"17"	"5"	"3"	"3"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802019.542539	5826954.06858	13.45116928	52.508859669	"0"	c(802019.542539007, 5826954.0685847, 1.14500000000407)
"123"	50295	"11"	"0"	"01"	"001"	"2019"	"05"	"10"	"2"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	796060.077816	5831336.12798	13.367520971	52.551407506	"0"	c(796060.077816092, 5831336.12797645, 0.739499999996042)
"124"	50300	"11"	"0"	"01"	"001"	"2019"	"10"	"15"	"4"	"3"	"4"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	796345.183385	5827359.83021	13.368168385	52.515609008	"1"	c(796345.183385203, 5827359.83021247, 1.17810000000463)
"125"	50307	"11"	"0"	"11"	"011"	"2019"	"09"	"17"	"5"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	803699.387807	5834826.09376	13.483041644	52.578481257	"0"	c(803699.387807179, 5834826.09375685, 2.8234999999986)
"126"	50309	"11"	"0"	"12"	"012"	"2019"	"06"	"07"	"5"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	795727.819	5832801.138	13.363940253	52.564720383	"0"	c(795727.819, 5832801.138, 1.80530000000726)
"127"	50311	"11"	"0"	"02"	"002"	"2019"	"11"	"15"	"6"	"3"	"2"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	797883.135785	5825415.19641	13.389025881	52.497339926	"0"	c(797883.135784591, 5825415.1964146, 0.532000000006519)
"128"	50313	"11"	"0"	"07"	"007"	"2019"	"09"	"08"	"6"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	795635.831818	5823239.06695	13.354087852	52.479054615	"1"	c(795635.83181766, 5823239.06694647, 0.49189999999362)
"129"	50320	"11"	"0"	"07"	"007"	"2019"	"05"	"16"	"1"	"3"	"2"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	795930.540115	5824446.47737	13.359486549	52.489718452	"0"	c(795930.540115327, 5824446.47737404, 1.18030000000726)
"130"	50323	"11"	"0"	"03"	"003"	"2019"	"09"	"09"	"5"	"3"	"4"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	799150.988704	5830806.27354	13.412495009	52.544969476	"0"	c(799150.988704141, 5830806.27354162, 0.439599999997881)
"131"	50330	"11"	"0"	"01"	"001"	"2019"	"08"	"22"	"7"	"3"	"6"	"7"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	796741.257189	5827439.33771	13.374059001	52.516106359	"0"	c(796741.257188963, 5827439.33771135, 1.48949999999604)
"132"	50334	"11"	"0"	"07"	"007"	"2019"	"09"	"07"	"5"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797842.241992	5818949.30619	13.382653413	52.439402691	"0"	c(797842.241992494, 5818949.30619274, 3.2954000000027)
"133"	50339	"11"	"0"	"09"	"009"	"2019"	"06"	"16"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802690.176585	5825212.27214	13.459437474	52.492876375	"1"	c(802690.176585259, 5825212.27214248, 1.41319999999541)
"134"	50341	"11"	"0"	"07"	"007"	"2019"	"08"	"20"	"6"	"2"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	797793.899803	5823466.0412	13.385973535	52.479916695	"0"	c(797793.899803242, 5823466.04119564, 4.58049999999639)
"135"	50344	"11"	"0"	"01"	"001"	"2019"	"09"	"06"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796316.18637	5830076.2153	13.37016316	52.539974445	"0"	c(796316.186370361, 5830076.21529507, 0.163400000004913)
"136"	50347	"11"	"0"	"06"	"006"	"2019"	"08"	"19"	"6"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	782617.454339	5815791.12696	13.156613932	52.419165528	"0"	c(782617.454339108, 5815791.126955, 0.60920000000624)
"137"	50349	"11"	"0"	"02"	"002"	"2019"	"06"	"09"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802594.186401	5827701.30556	13.460289935	52.515238672	"0"	c(802594.18640064, 5827701.30555807, 2.17459999999846)
"138"	50350	"11"	"0"	"07"	"007"	"2019"	"09"	"16"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798181.752	5818924.81	13.387611444	52.438998106	"0"	c(798181.752, 5818924.81, 0.0587999999988824)
"139"	50356	"11"	"0"	"03"	"003"	"2019"	"11"	"03"	"7"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	799297.947455	5830349.81294	13.414244417	52.540797312	"0"	c(799297.94745538, 5830349.8129374, 0.134000000005472)
"140"	50363	"11"	"0"	"02"	"002"	"2019"	"08"	"23"	"6"	"3"	"0"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	797753.624194	5824436.37648	13.386248968	52.488636611	"0"	c(797753.624193832, 5824436.37647711, 5.55180000000109)
"141"	50365	"11"	"0"	"03"	"003"	"2019"	"10"	"17"	"3"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800161.87222	5832359.3122	13.428761249	52.558333781	"0"	c(800161.87222016, 5832359.31219668, 2.22179999999935)
"142"	50369	"11"	"0"	"03"	"003"	"2019"	"05"	"11"	"5"	"3"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	798144.554399	5835933.65913	13.402306362	52.591480823	"0"	c(798144.554399174, 5835933.65913407, 1.67889999999898)
"143"	50370	"11"	"0"	"04"	"004"	"2019"	"09"	"14"	"7"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	791294.872629	5826501.35221	13.293203708	52.510633711	"1"	c(791294.872628848, 5826501.35220833, 1.32889999999315)
"144"	50371	"11"	"0"	"01"	"001"	"2019"	"06"	"07"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796198.646028	5830206.41984	13.368551196	52.5412055	"0"	c(796198.646028438, 5830206.41984028, 0.00310000000172295)
"145"	50372	"11"	"0"	"03"	"003"	"2019"	"09"	"10"	"3"	"3"	"6"	"6"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	800168.971023	5830827.38953	13.427480745	52.544598858	"0"	c(800168.971023123, 5830827.38953208, 0.656000000002678)
"146"	50376	"11"	"0"	"12"	"012"	"2019"	"05"	"12"	"5"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795811.274	5832439.708	13.364845655	52.561435189	"0"	c(795811.274000001, 5832439.708, 0.499100000000908)
"147"	50384	"11"	"0"	"01"	"001"	"2019"	"06"	"15"	"4"	"3"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	796206.915292	5830826.65392	13.369225848	52.546760769	"0"	c(796206.915291506, 5830826.65391623, 0.2158999999956)
"148"	50385	"11"	"0"	"04"	"004"	"2019"	"08"	"15"	"6"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	788939.73	5826125.888	13.258271455	52.508520172	"0"	c(788939.730000001, 5826125.888, 4.29360000000452)
"149"	50386	"11"	"0"	"03"	"003"	"2019"	"05"	"10"	"5"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	802522.856695	5831672.89937	13.462856624	52.550875162	"0"	c(802522.856695453, 5831672.89936594, 1.1027000000031)
"150"	50387	"11"	"0"	"12"	"012"	"2019"	"11"	"12"	"6"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794461.132239	5834349.29914	13.346681513	52.579284999	"0"	c(794461.13223878, 5834349.29913921, 0.170700000002398)
"151"	50389	"11"	"0"	"09"	"009"	"2019"	"09"	"18"	"3"	"2"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	802615.963788	5825142.12694	13.458284009	52.492288812	"1"	c(802615.963787895, 5825142.12693572, 0.0786999999982072)
"152"	50396	"11"	"0"	"01"	"001"	"2019"	"05"	"08"	"5"	"3"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	799013.096275	5828214.17307	13.408135789	52.521810856	"0"	c(799013.096275216, 5828214.17307104, 0.49210000000312)
"153"	50401	"11"	"0"	"02"	"002"	"2019"	"08"	"17"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797898.310338	5825432.66807	13.389264377	52.497488255	"0"	c(797898.310338394, 5825432.66806837, 0.553100000004633)
"154"	50402	"11"	"0"	"02"	"002"	"2019"	"05"	"22"	"4"	"3"	"0"	"6"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	802045.024931	5828039.68619	13.452528973	52.518575974	"0"	c(802045.024930789, 5828039.68618767, 0.0580000000045402)
"155"	50406	"11"	"0"	"03"	"003"	"2019"	"08"	"17"	"5"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	799216.449607	5832076.54029	13.414602111	52.556319471	"0"	c(799216.449607125, 5832076.54029411, 2.32050000000163)
"156"	50407	"11"	"0"	"03"	"003"	"2019"	"05"	"18"	"4"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800040.448271	5832914.22242	13.427477223	52.563374494	"0"	c(800040.448271348, 5832914.2224249, 2.78979999999865)
"157"	50408	"11"	"0"	"01"	"001"	"2019"	"10"	"13"	"7"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	799727.672722	5828567.22413	13.418954442	52.524583087	"0"	c(799727.672722319, 5828567.22412703, 0.00320000000647269)
"158"	50409	"11"	"0"	"11"	"011"	"2019"	"09"	"14"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804068.29781	5827550.29492	13.481808543	52.513065421	"1"	c(804068.297810334, 5827550.29491768, 3.65649999999732)
"159"	50410	"11"	"0"	"03"	"003"	"2019"	"08"	"16"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796447.267	5840400.385	13.381326924	52.632447156	"0"	c(796447.267, 5840400.385, 1.66999999999825)
"160"	50411	"11"	"0"	"04"	"004"	"2019"	"05"	"17"	"4"	"3"	"2"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	791790.480618	5826582.60788	13.300557049	52.511097271	"0"	c(791790.480618144, 5826582.60787683, 1.83109999999579)
"161"	50415	"11"	"0"	"06"	"006"	"2019"	"12"	"08"	"6"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	788208.388036	5817684.02492	13.240231995	52.433220986	"0"	c(788208.388035737, 5817684.02492293, 2.89609999999811)
"162"	50416	"11"	"0"	"02"	"002"	"2019"	"06"	"15"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802144.468043	5827754.51271	13.453731102	52.515964881	"0"	c(802144.468043415, 5827754.51270626, 0.00590000000374857)
"163"	50418	"11"	"0"	"01"	"001"	"2019"	"11"	"10"	"1"	"3"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	798289.24176	5827697.43978	13.397035358	52.517575483	"0"	c(798289.241760004, 5827697.43977963, 1.27950000000419)
"164"	50424	"11"	"0"	"11"	"011"	"2019"	"09"	"07"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	804904.376521	5827465.10052	13.494012723	52.511835164	"0"	c(804904.376520862, 5827465.10052226, 0.299400000003516)
"165"	50426	"11"	"0"	"02"	"002"	"2019"	"06"	"08"	"3"	"2"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	801872.053477	5827776.15031	13.449748397	52.516309664	"0"	c(801872.053476689, 5827776.15031146, 1.44860000000335)
"166"	50433	"11"	"0"	"01"	"001"	"2019"	"08"	"15"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796420.865423	5826329.93791	13.368363168	52.506335895	"0"	c(796420.865422742, 5826329.9379074, 0.20679999999993)
"167"	50435	"11"	"0"	"01"	"001"	"2019"	"11"	"15"	"2"	"3"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	797750.089484	5826848.82104	13.388353829	52.510263272	"1"	c(797750.08948414, 5826848.82103569, 0.60580000000482)
"168"	50437	"11"	"0"	"09"	"009"	"2019"	"04"	"13"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804104.646849	5824365.09499	13.479434339	52.484497197	"0"	c(804104.646848915, 5824365.09499221, 0.562000000005355)
"169"	50441	"11"	"0"	"02"	"002"	"2019"	"06"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	802124.754584	5828063.40929	13.453721977	52.51874444	"0"	c(802124.7545838, 5828063.40929309, 0.0584999999991851)
"170"	50444	"11"	"0"	"02"	"002"	"2019"	"11"	"15"	"4"	"3"	"5"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	802581.636898	5827686.70207	13.460092282	52.515114744	"1"	c(802581.636898391, 5827686.70207177, 2.2329999999929)
"171"	50445	"11"	"0"	"11"	"011"	"2019"	"06"	"15"	"4"	"2"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	803742.834	5827568.253	13.477043688	52.513407705	"0"	c(803742.834, 5827568.253, 3.40029999999388)
"172"	50451	"11"	"0"	"02"	"002"	"2019"	"08"	"07"	"5"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802972.448542	5827662.84992	13.465812177	52.514684015	"0"	c(802972.448542383, 5827662.84992445, 2.55490000000282)
"173"	50452	"11"	"0"	"02"	"002"	"2019"	"04"	"07"	"3"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797759.226917	5824125.58432	13.386053577	52.485847659	"0"	c(797759.226917372, 5824125.58432052, 5.24090000000433)
"174"	50454	"11"	"0"	"03"	"003"	"2019"	"09"	"16"	"2"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799983.85696	5828905.9973	13.423024816	52.527478742	"0"	c(799983.856960004, 5828905.99730327, 0.314599999997881)
"175"	50457	"11"	"0"	"03"	"003"	"2019"	"08"	"19"	"4"	"2"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	799950.351053	5830206.13571	13.423705654	52.539150762	"0"	c(799950.35105299, 5830206.13571089, 0.663499999995111)
"176"	50458	"11"	"0"	"03"	"003"	"2019"	"04"	"17"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801518.440747	5829102.61995	13.445755513	52.528394538	"0"	c(801518.440747054, 5829102.61994761, 2.63099999999395)
"177"	50465	"11"	"0"	"05"	"005"	"2019"	"04"	"19"	"3"	"3"	"2"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	784035.323536	5826575.96273	13.186587993	52.515131381	"0"	c(784035.323535971, 5826575.9627311, 0.536600000006729)
"178"	50468	"11"	"0"	"04"	"004"	"2019"	"09"	"10"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	790514.02742	5826374.66487	13.281619724	52.509914376	"0"	c(790514.02742042, 5826374.66486766, 0.537800000005518)
"179"	50469	"11"	"0"	"07"	"007"	"2019"	"12"	"18"	"2"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	795794.93602	5824126.93153	13.35721156	52.486927472	"1"	c(795794.936020486, 5824126.93152884, 1.92999999999302)
"180"	50478	"11"	"0"	"01"	"001"	"2019"	"06"	"21"	"2"	"3"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	796247.099694	5825925.55902	13.365450649	52.502805393	"0"	c(796247.099693807, 5825925.55901907, 0.618499999996857)
"181"	50479	"11"	"0"	"01"	"001"	"2019"	"08"	"15"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796420.233904	5826327.80585	13.368351992	52.506317127	"0"	c(796420.233903905, 5826327.8058504, 0.204599999997299)
"182"	50480	"11"	"0"	"03"	"003"	"2019"	"04"	"18"	"2"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	800301.290737	5831678.59776	13.430195832	52.552155525	"0"	c(800301.290736916, 5831678.59776259, 1.51799999999639)
"183"	50483	"11"	"0"	"01"	"001"	"2019"	"09"	"09"	"2"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796450.277736	5827390.27278	13.369739719	52.515824782	"1"	c(796450.277736139, 5827390.27278261, 1.19439999999304)
"184"	50488	"11"	"0"	"10"	"010"	"2019"	"09"	"11"	"1"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	807653.713537	5829957.12457	13.536703058	52.532625026	"0"	c(807653.713537054, 5829957.12456846, 1.93459999999322)
"185"	50490	"11"	"0"	"01"	"001"	"2019"	"04"	"11"	"2"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	799123.212589	5827663.40278	13.409258689	52.516813617	"1"	c(799123.212588656, 5827663.40278322, 0.798699999999371)
"186"	50492	"11"	"0"	"02"	"002"	"2019"	"06"	"17"	"4"	"2"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	803373.29757	5827605.84441	13.471649179	52.513950282	"0"	c(803373.297569572, 5827605.84440582, 3.02880000000005)
"187"	50495	"11"	"0"	"03"	"003"	"2019"	"06"	"23"	"2"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	800953.038736	5830502.71206	13.438713904	52.541256205	"1"	c(800953.0387359, 5830502.71206445, 1.77180000000226)
"188"	50498	"11"	"0"	"02"	"002"	"2019"	"06"	"13"	"2"	"2"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	802842.211021	5827675.86951	13.463910658	52.514873035	"0"	c(802842.211021461, 5827675.86951113, 2.42399999999907)
"189"	50499	"11"	"0"	"01"	"001"	"2019"	"11"	"18"	"4"	"3"	"5"	"3"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	795800.86188	5827269.44639	13.360089927	52.515094285	"1"	c(795800.861879695, 5827269.44639142, 0.626399999993737)
"190"	50500	"11"	"0"	"07"	"007"	"2019"	"08"	"07"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796913.235348	5816488.09408	13.366841483	52.417845135	"0"	c(796913.2353482, 5816488.09407916, 0.617599999997765)
"191"	50505	"11"	"0"	"12"	"012"	"2019"	"06"	"16"	"2"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	795372.324642	5833713.01198	13.359522918	52.573087456	"0"	c(795372.324642489, 5833713.01197813, 0.826400000005378)
"192"	50506	"11"	"0"	"03"	"003"	"2019"	"08"	"15"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801175.025461	5830811.22248	13.442256953	52.543898766	"0"	c(801175.025461177, 5830811.22247668, 2.14519999999902)
"193"	50508	"11"	"0"	"03"	"003"	"2019"	"06"	"15"	"7"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	799197.898348	5831042.5427	13.413397534	52.547061502	"0"	c(799197.898348142, 5831042.54270357, 3.3582000000024)
"194"	50511	"11"	"0"	"04"	"004"	"2019"	"06"	"09"	"2"	"2"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	789801.734342	5826261.23294	13.271054856	52.50927632	"0"	c(789801.734342006, 5826261.23293808, 5.16620000000694)
"195"	50514	"11"	"0"	"11"	"011"	"2019"	"08"	"15"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	803737.293311	5827585.09832	13.476977667	52.51356177	"0"	c(803737.293310892, 5827585.09831951, 3.32369999999355)
"196"	50515	"11"	"0"	"03"	"003"	"2019"	"04"	"11"	"6"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799131.138049	5832326.27096	13.413572559	52.558604777	"0"	c(799131.138048796, 5832326.27095507, 2.05409999999392)
"197"	50519	"11"	"0"	"02"	"002"	"2019"	"06"	"08"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	801641.132	5828895.333	13.447370574	52.526468742	"0"	c(801641.132000001, 5828895.333, 2.84940000000643)
"198"	50520	"11"	"0"	"07"	"007"	"2019"	"08"	"15"	"2"	"3"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	797777.728332	5823819.94824	13.386052211	52.483097889	"0"	c(797777.728332169, 5823819.94824374, 4.93469999999797)
"199"	50521	"11"	"0"	"04"	"004"	"2019"	"04"	"19"	"6"	"2"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	789859.796536	5826230.24433	13.271880998	52.508967653	"0"	c(789859.796536128, 5826230.24432788, 0.400800000003073)
"200"	50522	"11"	"0"	"02"	"002"	"2019"	"11"	"10"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802592.056838	5827701.52992	13.460258852	52.515241864	"0"	c(802592.056837649, 5827701.52991545, 2.17250000000058)
